Iter L2_norm L2_norm_weighted Drag Lift
2175 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2176 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2177 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2178 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2179 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2180 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2181 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2182 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2183 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2184 -1.0000e+00 -5.7036e-06 308540809742006372588235339595776.000000 308540809742006372588235339595776.000000
2185 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2186 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2187 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2188 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2189 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2190 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2191 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2192 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2193 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2194 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2195 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2196 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2197 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2198 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2199 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2200 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2201 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2202 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2203 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2204 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2205 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2206 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2207 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2208 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2209 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2210 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2211 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2212 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2213 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2214 -1.0000e+00 -5.7036e-06 -63987143505680007168.000000 -63987143505680007168.000000
2215 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2216 -1.0000e+00 -5.7036e-06 -3978622407526055936.000000 -3978622407526055936.000000
2217 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2218 -1.0000e+00 -5.7036e-06 -2918733055646498816.000000 -2918733055646498816.000000
2219 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2220 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2221 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2222 -1.0000e+00 -5.7036e-06 -55009859763307544576.000000 -55009859763307544576.000000
2223 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2224 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2225 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2226 -1.0000e+00 -5.7036e-06 -55056945249255424000.000000 -55056945249255424000.000000
2227 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2228 -1.0000e+00 -5.7036e-06 -11663548978703630336.000000 -11663548978703630336.000000
2229 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2230 -1.0000e+00 -5.7036e-06 -64653535513042485248.000000 -64653535513042485248.000000
2231 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2232 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2233 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2234 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2235 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2236 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2237 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2238 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2239 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2240 -1.0000e+00 -5.7036e-06 -55009639860981989376.000000 -55009639860981989376.000000
2241 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2242 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2243 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2244 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2245 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2246 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2247 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2248 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2249 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2250 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2251 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2252 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2253 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2254 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2255 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2256 -1.0000e+00 -5.7036e-06 -0.000000 -0.000000
2257 -1.0000e+00 -5.7036e-06 -nan -nan
2258 -1.0000e+00 -5.7036e-06 -63987143505680007168.000000 -63987143505680007168.000000
2259 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2260 -1.0000e+00 -5.7036e-06 -3978622407526055936.000000 -3978622407526055936.000000
2261 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2262 -1.0000e+00 -5.7036e-06 -2918733055646498816.000000 -2918733055646498816.000000
2263 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2264 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2265 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2266 -1.0000e+00 -5.7036e-06 -0.000000 -0.000000
2267 -1.0000e+00 -5.7036e-06 -nan -nan
2268 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2269 -1.0000e+00 -5.7036e-06 -324001879556183304130776388296996028416.000000 -324001879556183304130776388296996028416.000000
2270 -1.0000e+00 -5.7036e-06 -64028731433489006592.000000 -64028731433489006592.000000
2271 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2272 -1.0000e+00 -5.7036e-06 -11663548978703630336.000000 -11663548978703630336.000000
2273 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2274 -1.0000e+00 -5.7036e-06 -9264448691756859392.000000 -9264448691756859392.000000
2275 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2276 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2277 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2278 -1.0000e+00 -5.7036e-06 -0.000000 -0.000000
2279 -1.0000e+00 -5.7036e-06 -nan -nan
2280 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2281 -1.0000e+00 -5.7036e-06 -324001879556183304130776388296996028416.000000 -324001879556183304130776388296996028416.000000
2282 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2283 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2284 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2285 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2286 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2287 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2288 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2289 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2290 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2291 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2292 -1.0000e+00 -5.7036e-06 18070118169971718619136.000000 18070118169971718619136.000000
2293 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2294 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2295 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2296 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2297 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2298 -1.0000e+00 -5.7036e-06 -55025727915119607808.000000 -55025727915119607808.000000
2299 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2300 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2301 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2302 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2303 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2304 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2305 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2306 -1.0000e+00 -5.7036e-06 -55029373895677313024.000000 -55029373895677313024.000000
2307 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2308 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2309 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2310 -1.0000e+00 -5.7036e-06 -64646744929229340672.000000 -64646744929229340672.000000
2311 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2312 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2313 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2314 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2315 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2316 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2317 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2318 -1.0000e+00 -5.7036e-06 -55016843861167177728.000000 -55016843861167177728.000000
2319 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2320 -1.0000e+00 -5.7036e-06 -64646744929229340672.000000 -64646744929229340672.000000
2321 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2322 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2323 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2324 -1.0000e+00 -5.7036e-06 -64646744929229340672.000000 -64646744929229340672.000000
2325 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2326 -1.0000e+00 -5.7036e-06 -64016240981397471232.000000 -64016240981397471232.000000
2327 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2328 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2329 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2330 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2331 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2332 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2333 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2334 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2335 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2336 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2337 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2338 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2339 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2340 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2341 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2342 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2343 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2344 -1.0000e+00 -5.7036e-06 -0.000000 -0.000000
2345 -1.0000e+00 -5.7036e-06 -nan -nan
2346 -1.0000e+00 -5.7036e-06 -64607162510629404672.000000 -64607162510629404672.000000
2347 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2348 -1.0000e+00 -5.7036e-06 -51524381514978557952.000000 -51524381514978557952.000000
2349 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2350 -1.0000e+00 -5.7036e-06 -14059577230162395136.000000 -14059577230162395136.000000
2351 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2352 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2353 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2354 -1.0000e+00 -5.7036e-06 -0.000000 -0.000000
2355 -1.0000e+00 -5.7036e-06 -nan -nan
2356 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2357 -1.0000e+00 -5.7036e-06 -324001879556183304130776388296996028416.000000 -324001879556183304130776388296996028416.000000
2358 -1.0000e+00 -5.7036e-06 -54943405280524763136.000000 -54943405280524763136.000000
2359 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2360 -1.0000e+00 -5.7036e-06 -0.000000 -0.000000
2361 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2362 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2363 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2364 -1.0000e+00 -5.7036e-06 -63987143505680007168.000000 -63987143505680007168.000000
2365 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2366 -1.0000e+00 -5.7036e-06 -54943405280524763136.000000 -54943405280524763136.000000
2367 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2368 -1.0000e+00 -5.7036e-06 -2912546928350724096.000000 -2912546928350724096.000000
2369 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2370 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2371 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2372 -1.0000e+00 -5.7036e-06 -63987143505680007168.000000 -63987143505680007168.000000
2373 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2374 -1.0000e+00 -5.7036e-06 -2897868448119914496.000000 -2897868448119914496.000000
2375 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2376 -1.0000e+00 -5.7036e-06 -2912546928350724096.000000 -2912546928350724096.000000
2377 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2378 -1.0000e+00 -5.7036e-06 -54952579605546926080.000000 -54952579605546926080.000000
2379 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2380 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2381 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2382 -1.0000e+00 -5.7036e-06 -2912546928350724096.000000 -2912546928350724096.000000
2383 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2384 -1.0000e+00 -5.7036e-06 -63987143505680007168.000000 -63987143505680007168.000000
2385 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2386 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2387 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2388 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2389 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2390 -1.0000e+00 -5.7036e-06 -54945322828803604480.000000 -54945322828803604480.000000
2391 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2392 -1.0000e+00 -5.7036e-06 -64005157904189489152.000000 -64005157904189489152.000000
2393 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2394 -1.0000e+00 -5.7036e-06 -6376700698414809088.000000 -6376700698414809088.000000
2395 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2396 -1.0000e+00 -5.7036e-06 -6323735574037397504.000000 -6323735574037397504.000000
2397 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2398 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2399 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2400 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2401 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2402 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2403 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2404 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2405 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2406 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2407 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2408 -1.0000e+00 -5.7036e-06 -2912546928350724096.000000 -2912546928350724096.000000
2409 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2410 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2411 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2412 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2413 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2414 -1.0000e+00 -5.7036e-06 -63994989620655816704.000000 -63994989620655816704.000000
2415 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2416 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2417 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2418 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2419 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2420 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2421 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2422 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2423 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2424 -1.0000e+00 -5.7036e-06 -64005157904189489152.000000 -64005157904189489152.000000
2425 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2426 -1.0000e+00 -5.7036e-06 -64008922632002994176.000000 -64008922632002994176.000000
2427 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2428 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2429 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2430 -1.0000e+00 -5.7036e-06 -54943405280524763136.000000 -54943405280524763136.000000
2431 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2432 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2433 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2434 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2435 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2436 -1.0000e+00 -5.7036e-06 -64028731433489006592.000000 -64028731433489006592.000000
2437 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2438 -1.0000e+00 -5.7036e-06 -9250006606526021632.000000 -9250006606526021632.000000
2439 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2440 -1.0000e+00 -5.7036e-06 308540809742006372588235339595776.000000 308540809742006372588235339595776.000000
2441 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2442 -1.0000e+00 -5.7036e-06 274869427510326591488.000000 274869427510326591488.000000
2443 -1.0000e+00 -5.7036e-06 71390048441463383212686168817664.000000 71390048441463383212686168817664.000000
2444 -1.0000e+00 -5.7036e-06 17999146466994289125925763153920.000000 17999146466994289125925763153920.000000
2445 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2446 -1.0000e+00 -5.7036e-06 -9258978621408673792.000000 -9258978621408673792.000000
2447 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2448 -1.0000e+00 -5.7036e-06 -64028731433489006592.000000 -64028731433489006592.000000
2449 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2450 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2451 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2452 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2453 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2454 -1.0000e+00 -5.7036e-06 -54945322828803604480.000000 -54945322828803604480.000000
2455 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2456 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2457 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2458 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2459 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2460 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2461 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2462 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2463 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2464 -1.0000e+00 -5.7036e-06 35833769696167556769392596671120015360.000000 35833769696167556769392596671120015360.000000
2465 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2466 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2467 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2468 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2469 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2470 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2471 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2472 -1.0000e+00 -5.7036e-06 -9258978621408673792.000000 -9258978621408673792.000000
2473 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2474 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2475 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2476 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2477 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2478 -1.0000e+00 -5.7036e-06 -63994989620655816704.000000 -63994989620655816704.000000
2479 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2480 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2481 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2482 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2483 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2484 -1.0000e+00 -5.7036e-06 -6373490674217517056.000000 -6373490674217517056.000000
2485 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2486 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2487 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2488 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2489 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2490 -1.0000e+00 -5.7036e-06 -64659165012576698368.000000 -64659165012576698368.000000
2491 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2492 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2493 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2494 -1.0000e+00 -5.7036e-06 -63995658123725504512.000000 -63995658123725504512.000000
2495 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2496 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2497 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2498 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2499 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2500 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2501 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2502 -1.0000e+00 -5.7036e-06 -54957430650848673792.000000 -54957430650848673792.000000
2503 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2504 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2505 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2506 -1.0000e+00 -5.7036e-06 -63995658123725504512.000000 -63995658123725504512.000000
2507 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2508 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2509 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2510 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2511 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2512 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2513 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2514 -1.0000e+00 -5.7036e-06 -64655400284763193344.000000 -64655400284763193344.000000
2515 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2516 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2517 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2518 -1.0000e+00 -5.7036e-06 -63969340213403058176.000000 -63969340213403058176.000000
2519 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2520 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2521 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2522 -1.0000e+00 -5.7036e-06 -64659165012576698368.000000 -64659165012576698368.000000
2523 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2524 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2525 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2526 -1.0000e+00 -5.7036e-06 -64005157904189489152.000000 -64005157904189489152.000000
2527 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2528 -1.0000e+00 -5.7036e-06 -64655400284763193344.000000 -64655400284763193344.000000
2529 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2530 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2531 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2532 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2533 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2534 -1.0000e+00 -5.7036e-06 35833769696167556769392596671120015360.000000 35833769696167556769392596671120015360.000000
2535 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2536 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2537 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2538 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2539 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2540 -1.0000e+00 -5.7036e-06 -9258055031641341952.000000 -9258055031641341952.000000
2541 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2542 -1.0000e+00 -5.7036e-06 -64028731433489006592.000000 -64028731433489006592.000000
2543 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2544 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2545 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2546 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2547 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2548 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2549 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2550 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2551 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2552 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2553 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2554 -1.0000e+00 -5.7036e-06 -64005157904189489152.000000 -64005157904189489152.000000
2555 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2556 -1.0000e+00 -5.7036e-06 -351006411645599277383680.000000 -351006411645599277383680.000000
2557 -1.0000e+00 -5.7036e-06 -nan -nan
2558 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2559 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2560 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2561 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2562 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2563 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2564 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2565 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2566 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2567 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2568 -1.0000e+00 -5.7036e-06 308540809742006372588235339595776.000000 308540809742006372588235339595776.000000
2569 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2570 -1.0000e+00 -5.7036e-06 274869427510326591488.000000 274869427510326591488.000000
2571 -1.0000e+00 -5.7036e-06 71390048441463383212686168817664.000000 71390048441463383212686168817664.000000
2572 -1.0000e+00 -5.7036e-06 78017926219061246160812392841216.000000 78017926219061246160812392841216.000000
2573 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2574 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2575 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2576 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2577 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2578 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2579 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2580 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2581 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2582 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2583 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2584 -1.0000e+00 -5.7036e-06 0.000000 0.000000
2585 -1.0000e+00 -5.7036e-06 0.000000 0.000000
