12    14    0.383333    0.45    1
13    14    0.416667    0.45    1
14    14    0.45    0.45    1
15    14    0.483333    0.45    1
16    14    0.516667    0.45    1
17    14    0.55    0.45    1
18    14    0.583333    0.45    1
19    14    0.616667    0.45    1
20    14    0.65    0.45    1
21    14    0.683333    0.45    1
22    14    0.716667    0.45    1
23    14    0.75    0.45    1
24    14    0.783333    0.45    1
25    14    0.816667    0.45    1
26    14    0.85    0.45    1
27    14    0.883333    0.45    1
28    14    0.916667    0.45    1
29    14    0.95    0.45    1
30    14    0.983333    0.45    1
31    14    1.01667    0.45    0
0    15    -0.0166667    0.483333    0
1    15    0.0166667    0.483333    1
2    15    0.05    0.483333    1
3    15    0.0833333    0.483333    1
4    15    0.116667    0.483333    1
5    15    0.15    0.483333    1
6    15    0.183333    0.483333    1
7    15    0.216667    0.483333    1
8    15    0.25    0.483333    1
9    15    0.283333    0.483333    1
10    15    0.316667    0.483333    1
11    15    0.35    0.483333    1
12    15    0.383333    0.483333    1
13    15    0.416667    0.483333    1
14    15    0.45    0.483333    1
15    15    0.483333    0.483333    1
16    15    0.516667    0.483333    1
17    15    0.55    0.483333    1
18    15    0.583333    0.483333    1
19    15    0.616667    0.483333    1
20    15    0.65    0.483333    1
21    15    0.683333    0.483333    1
22    15    0.716667    0.483333    1
23    15    0.75    0.483333    1
24    15    0.783333    0.483333    1
25    15    0.816667    0.483333    1
26    15    0.85    0.483333    1
27    15    0.883333    0.483333    1
28    15    0.916667    0.483333    1
29    15    0.95    0.483333    1
30    15    0.983333    0.483333    1
31    15    1.01667    0.483333    0
0    16    -0.0166667    0.516667    0
1    16    0.0166667    0.516667    1
2    16    0.05    0.516667    1
3    16    0.0833333    0.516667    1
4    16    0.116667    0.516667    1
5    16    0.15    0.516667    1
6    16    0.183333    0.516667    1
7    16    0.216667    0.516667    1
8    16    0.25    0.516667    1
9    16    0.283333    0.516667    1
10    16    0.316667    0.516667    1
11    16    0.35    0.516667    1
12    16    0.383333    0.516667    1
13    16    0.416667    0.516667    1
14    16    0.45    0.516667    1
15    16    0.483333    0.516667    1
16    16    0.516667    0.516667    1
17    16    0.55    0.516667    1
18    16    0.583333    0.516667    1
19    16    0.616667    0.516667    1
20    16    0.65    0.516667    1
21    16    0.683333    0.516667    1
22    16    0.716667    0.516667    1
23    16    0.75    0.516667    1
24    16    0.783333    0.516667    1
25    16    0.816667    0.516667    1
26    16    0.85    0.516667    1
27    16    0.883333    0.516667    1
28    16    0.916667    0.516667    1
29    16    0.95    0.516667    1
30    16    0.983333    0.516667    1
31    16    1.01667    0.516667    0
0    17    -0.0166667    0.55    0
1    17    0.0166667    0.55    1
2    17    0.05    0.55    1
3    17    0.0833333    0.55    1
4    17    0.116667    0.55    1
5    17    0.15    0.55    1
6    17    0.183333    0.55    1
7    17    0.216667    0.55    1
8    17    0.25    0.55    1
9    17    0.283333    0.55    1
10    17    0.316667    0.55    1
11    17    0.35    0.55    1
12    17    0.383333    0.55    1
13    17    0.416667    0.55    1
14    17    0.45    0.55    1
15    17    0.483333    0.55    1
16    17    0.516667    0.55    1
17    17    0.55    0.55    1
18    17    0.583333    0.55    1
19    17    0.616667    0.55    1
20    17    0.65    0.55    1
21    17    0.683333    0.55    1
22    17    0.716667    0.55    1
23    17    0.75    0.55    1
24    17    0.783333    0.55    1
25    17    0.816667    0.55    1
26    17    0.85    0.55    1
27    17    0.883333    0.55    1
28    17    0.916667    0.55    1
29    17    0.95    0.55    1
30    17    0.983333    0.55    1
31    17    1.01667    0.55    0
0    18    -0.0166667    0.583333    0
1    18    0.0166667    0.583333    1
2    18    0.05    0.583333    1
3    18    0.0833333    0.583333    1
4    18    0.116667    0.583333    1
5    18    0.15    0.583333    1
